"number","created_by","created_at","state","commits","merged_by","merged_at"
"775","erikbern","2015-02-23 12:56:39","closed","2","erikbern","2015-02-23 14:13:47"
"774","erikbern","2015-02-23 12:43:31","closed","1","",""
"773","erikbern","2015-02-23 12:33:41","closed","1","erikbern","2015-02-23 12:33:50"
"772","Tarrasch","2015-02-23 10:13:58","closed","2","Tarrasch","2015-02-23 11:15:49"
"771","ulzha","2015-02-23 10:00:06","closed","1","Tarrasch","2015-02-23 12:11:37"
"770","erikbern","2015-02-22 21:12:44","closed","3","erikbern","2015-02-23 12:21:09"
"769","gpoulin","2015-02-22 13:25:28","closed","7","Tarrasch","2015-02-23 17:37:55"
"768","aadu","2015-02-20 17:19:26","closed","0","erikbern","2015-03-08 19:34:05"
"767","gpoulin","2015-02-19 20:59:40","closed","5","",""
"766","laserson","2015-02-18 23:35:16","closed","1","erikbern","2015-02-18 23:57:29"
"764","gpoulin","2015-02-18 18:40:12","closed","3","Tarrasch","2015-02-19 12:36:30"
"763","berkerpeksag","2015-02-18 17:14:04","closed","0","erikbern","2015-02-20 11:08:07"
"762","freider","2015-02-18 14:54:40","closed","1","Tarrasch","2015-02-19 10:57:41"
"760","gpoulin","2015-02-18 12:22:17","closed","6","Tarrasch","2015-02-22 09:39:18"
"758","Tarrasch","2015-02-18 11:01:05","closed","1","Tarrasch","2015-02-18 13:00:09"
"757","Tarrasch","2015-02-18 10:46:03","closed","1","Tarrasch","2015-02-18 10:58:31"
"756","Tarrasch","2015-02-18 10:32:29","closed","1","Tarrasch","2015-02-18 10:57:54"
"755","Tarrasch","2015-02-18 09:58:38","closed","2","Tarrasch","2015-02-18 10:58:41"
"754","erikbern","2015-02-18 04:17:02","closed","1","Tarrasch","2015-02-18 10:58:57"
"753","interskh","2015-02-18 04:11:42","closed","1","erikbern","2015-02-18 11:19:46"
"752","daveFNbuck","2015-02-17 23:12:07","closed","1","erikbern","2015-02-17 23:39:55"
"751","Tarrasch","2015-02-17 16:53:17","closed","1","erikbern","2015-02-18 04:19:03"
"750","vitorbaptista","2015-02-16 16:15:43","closed","1","Tarrasch","2015-02-16 17:12:21"
"749","Tarrasch","2015-02-16 15:29:12","closed","2","Tarrasch","2015-02-16 17:14:00"
"748","gpoulin","2015-02-15 21:54:29","closed","3","erikbern","2015-02-17 12:35:06"
"747","gpoulin","2015-02-15 15:14:18","closed","12","erikbern","2015-02-17 21:38:08"
"746","erikbern","2015-02-14 02:21:33","closed","1","erikbern","2015-02-14 02:27:12"
"745","gpoulin","2015-02-13 18:16:44","closed","26","Tarrasch","2015-02-15 09:21:40"
"742","gouthambs","2015-02-11 20:48:34","closed","1","erikbern","2015-02-11 22:19:45"
"741","mikepii","2015-02-11 15:34:54","closed","1","Tarrasch","2015-02-12 19:58:23"
"739","erikbern","2015-02-11 02:07:14","closed","1","erikbern","2015-02-11 03:08:40"
"737","erikbern","2015-02-11 01:48:07","closed","1","erikbern","2015-02-11 02:08:48"
"736","daveFNbuck","2015-02-10 23:18:05","closed","1","erikbern","2015-02-11 02:09:09"
"735","erikbern","2015-02-10 12:05:57","closed","1","erikbern","2015-02-10 14:06:33"
"733","erikbern","2015-02-10 11:50:54","closed","1","erikbern","2015-02-10 13:05:30"
"732","splusminusx","2015-02-10 10:25:39","closed","1","erikbern","2015-02-10 11:52:06"
"731","erikbern","2015-02-10 03:46:17","closed","1","erikbern","2015-02-10 03:51:56"
"730","erikbern","2015-02-10 03:18:53","closed","1","erikbern","2015-02-10 04:00:35"
"729","erikbern","2015-02-10 02:25:55","closed","2","erikbern","2015-02-10 04:00:26"
"728","ulzha","2015-02-09 13:09:26","closed","1","ulzha","2015-02-09 21:26:59"
"727","erikbern","2015-02-08 07:35:04","closed","1","erikbern","2015-02-08 20:57:32"
"726","erikbern","2015-02-07 23:08:25","closed","2","erikbern","2015-02-08 07:16:13"
"725","erikbern","2015-02-07 21:19:18","closed","2","",""
"724","steenzout","2015-02-06 17:34:59","closed","0","erikbern","2015-02-06 18:25:51"
"723","erikbern","2015-02-06 14:15:30","closed","2","erikbern","2015-02-06 16:40:32"
"722","Tarrasch","2015-02-06 12:18:35","closed","1","erikbern","2015-02-06 12:48:39"
"721","steenzout","2015-02-06 05:39:43","closed","0","erikbern","2015-02-06 13:15:25"
"720","erikbern","2015-02-06 03:06:48","closed","4","erikbern","2015-02-06 19:49:17"
"718","steenzout","2015-02-05 20:42:10","closed","0","erikbern","2015-02-05 20:49:54"
"716","kalaidin","2015-02-05 10:56:20","closed","2","erikbern","2015-02-05 11:47:52"
"715","ulzha","2015-02-05 10:18:38","closed","1","erikbern","2015-02-05 11:49:22"
"714","coderfi","2015-02-05 08:20:31","closed","1","",""
"712","themalkolm","2015-02-04 22:12:17","closed","0","erikbern","2015-02-04 23:13:02"
"711","steenzout","2015-02-04 21:29:47","closed","0","erikbern","2015-02-06 02:39:01"
"710","steenzout","2015-02-04 21:28:02","closed","0","erikbern","2015-02-04 21:37:02"
"709","themalkolm","2015-02-04 21:19:34","closed","0","",""
"708","themalkolm","2015-02-04 20:42:57","closed","0","erikbern","2015-02-04 23:13:58"
"707","themalkolm","2015-02-04 20:42:46","closed","0","erikbern","2015-02-04 23:14:18"
"705","ddaniels888","2015-02-04 19:37:33","closed","2","erikbern","2015-02-04 20:03:56"
"703","erikbern","2015-02-04 14:00:27","closed","1","erikbern","2015-02-04 15:41:11"
"702","ddaniels888","2015-02-03 23:38:25","closed","3","Tarrasch","2015-02-04 08:56:24"
"701","ddaniels888","2015-02-03 23:17:36","closed","2","",""
"700","steenzout","2015-02-03 22:14:30","closed","0","erikbern","2015-02-03 22:37:57"
"698","themalkolm","2015-02-03 21:51:53","closed","0","erikbern","2015-02-03 22:47:09"
"697","themalkolm","2015-02-03 21:47:40","closed","0","erikbern","2015-02-03 22:38:33"
"696","steenzout","2015-02-03 21:17:23","closed","0","erikbern","2015-02-04 19:47:15"
"695","jeremykarn","2015-02-03 18:59:53","closed","1","erikbern","2015-02-04 19:42:31"
"694","interskh","2015-02-03 05:36:33","closed","1","erikbern","2015-02-03 13:01:45"
"693","steenzout","2015-02-03 01:55:11","closed","0","erikbern","2015-02-03 21:07:15"
"692","erikbern","2015-02-03 00:33:45","closed","1","erikbern","2015-02-03 12:23:12"
"691","erikbern","2015-02-02 19:45:23","closed","2","erikbern","2015-02-02 21:01:03"
"690","erikbern","2015-02-02 16:14:21","closed","1","erikbern","2015-02-02 16:45:11"
"689","erikbern","2015-02-02 15:28:07","closed","1","erikbern","2015-02-02 16:44:53"
"688","steenzout","2015-01-30 16:38:03","closed","0","erikbern","2015-01-30 16:59:23"
"686","boosh","2015-01-30 11:13:56","closed","1","",""
"685","ulzha","2015-01-30 08:09:59","closed","4","ulzha","2015-01-30 21:14:22"
"684","boosh","2015-01-29 12:29:00","closed","10","erikbern","2015-02-05 10:44:48"
"682","erikbern","2015-01-28 00:08:36","closed","2","erikbern","2015-02-01 16:19:47"
"681","erikbern","2015-01-27 22:51:07","closed","1","erikbern","2015-01-28 13:09:22"
"680","erikbern","2015-01-27 22:46:07","closed","1","Tarrasch","2015-01-28 14:24:54"
"679","erikbern","2015-01-27 22:23:20","closed","0","",""
"678","themalkolm","2015-01-27 20:53:02","closed","0","erikbern","2015-01-27 21:48:22"
"677","themalkolm","2015-01-27 20:49:47","closed","0","erikbern","2015-01-27 21:15:53"
"676","themalkolm","2015-01-27 20:48:54","closed","0","erikbern","2015-01-27 21:16:08"
"675","themalkolm","2015-01-27 20:47:45","closed","0","erikbern","2015-01-27 21:15:19"
"674","themalkolm","2015-01-27 18:20:05","closed","0","erikbern","2015-01-27 18:29:32"
"673","erikbern","2015-01-27 04:21:29","closed","1","erikbern","2015-01-27 04:37:39"
"672","erikbern","2015-01-27 03:40:06","closed","5","erikbern","2015-02-04 11:33:12"
"671","plinton","2015-01-27 00:06:10","closed","0","Tarrasch","2015-02-02 10:57:47"
"670","erikbern","2015-01-26 23:51:55","closed","1","erikbern","2015-01-27 15:02:48"
"669","erikbern","2015-01-26 20:51:57","closed","1","erikbern","2015-01-26 21:04:40"
"668","erikbern","2015-01-26 17:01:25","closed","1","erikbern","2015-01-26 20:59:47"
"667","freider","2015-01-26 14:04:15","closed","2","",""
"666","Tarrasch","2015-01-26 14:04:04","closed","1","erikbern","2015-01-26 15:13:13"
"665","erikbern","2015-01-26 13:37:22","closed","4","erikbern","2015-01-26 14:23:37"
"664","Tarrasch","2015-01-26 12:57:29","closed","1","erikbern","2015-01-26 13:45:00"
"663","Tarrasch","2015-01-26 09:54:15","closed","1","erikbern","2015-01-26 22:21:16"
"661","themalkolm","2015-01-26 07:51:06","closed","0","",""
"660","themalkolm","2015-01-25 23:17:14","closed","0","erikbern","2015-01-26 13:29:40"
"659","erikbern","2015-01-25 23:11:40","closed","1","erikbern","2015-01-26 00:51:32"
"658","erikbern","2015-01-25 22:51:06","closed","1","erikbern","2015-01-25 23:04:09"
"657","themalkolm","2015-01-25 21:51:46","closed","0","erikbern","2015-01-25 22:40:54"
"656","themalkolm","2015-01-25 21:50:44","closed","0","erikbern","2015-01-25 22:41:02"
"655","themalkolm","2015-01-25 21:48:21","closed","0","erikbern","2015-01-25 22:41:20"
"654","themalkolm","2015-01-25 21:45:26","closed","0","erikbern","2015-01-25 22:42:05"
"653","themalkolm","2015-01-25 20:30:01","closed","0","erikbern","2015-01-25 22:42:28"
"652","themalkolm","2015-01-25 20:12:56","closed","0","erikbern","2015-01-25 20:20:02"
"651","erikbern","2015-01-25 20:07:24","closed","1","erikbern","2015-01-25 20:07:40"
"650","erikbern","2015-01-25 19:50:34","closed","1","erikbern","2015-01-25 19:50:41"
"649","erikbern","2015-01-25 19:40:08","closed","1","",""
"648","themalkolm","2015-01-25 18:55:12","closed","0","erikbern","2015-01-25 19:36:35"
"647","themalkolm","2015-01-24 12:50:33","closed","0","erikbern","2015-01-24 20:38:32"
"646","themalkolm","2015-01-24 12:49:39","closed","0","erikbern","2015-01-24 20:31:24"
"645","themalkolm","2015-01-24 12:14:35","closed","0","erikbern","2015-01-24 20:31:46"
"644","gouthambs","2015-01-24 00:24:07","closed","29","",""
"642","themalkolm","2015-01-23 19:23:36","closed","0","erikbern","2015-01-23 22:28:13"
"641","erikbern","2015-01-23 18:27:54","closed","1","erikbern","2015-01-24 20:30:04"
"639","erikbern","2015-01-23 16:09:50","closed","1","erikbern","2015-01-23 16:25:38"
"638","erikbern","2015-01-23 14:22:33","closed","1","erikbern","2015-01-23 14:55:18"
"637","erikbern","2015-01-23 13:58:07","closed","0","",""
"636","Tarrasch","2015-01-23 13:40:17","closed","1","",""
"634","jackdwyer","2015-01-22 22:35:01","closed","1","erikbern","2015-01-23 13:09:04"
"633","erikbern","2015-01-22 21:19:05","closed","1","erikbern","2015-01-23 13:09:15"
"632","themalkolm","2015-01-22 20:15:03","closed","0","",""
"631","themalkolm","2015-01-22 20:10:37","closed","0","erikbern","2015-01-26 18:46:16"
"630","themalkolm","2015-01-22 18:52:25","closed","0","erikbern","2015-01-22 20:52:10"
"629","themalkolm","2015-01-22 18:51:40","closed","0","erikbern","2015-01-22 19:06:10"
"628","coderfi","2015-01-22 05:39:49","closed","169","",""
"627","erikbern","2015-01-22 00:34:52","closed","4","erikbern","2015-01-22 13:37:47"
"626","themalkolm","2015-01-22 00:27:02","closed","0","erikbern","2015-01-26 22:18:32"
"625","themalkolm","2015-01-22 00:06:27","closed","0","erikbern","2015-01-22 13:39:11"
"624","themalkolm","2015-01-21 23:37:20","closed","0","erikbern","2015-01-26 18:48:41"
"623","themalkolm","2015-01-21 23:35:44","closed","0","erikbern","2015-01-21 23:57:25"
"622","themalkolm","2015-01-21 22:54:01","closed","0","erikbern","2015-01-21 23:08:57"
"621","erikbern","2015-01-21 22:02:12","closed","1","erikbern","2015-01-21 23:00:39"
"620","erikbern","2015-01-21 20:19:45","closed","4","",""
"619","erikbern","2015-01-21 19:43:39","closed","2","erikbern","2015-01-21 19:44:13"
"618","Tarrasch","2015-01-21 14:22:09","closed","1","Tarrasch","2015-01-21 15:01:53"
"617","erikbern","2015-01-21 13:58:35","closed","1","erikbern","2015-01-21 14:52:23"
"616","Tarrasch","2015-01-21 09:34:20","closed","1","Tarrasch","2015-01-21 10:17:59"
"615","coderfi","2015-01-21 00:53:11","closed","5","",""
"614","erikbern","2015-01-20 16:52:58","closed","2","erikbern","2015-01-21 13:29:09"
"613","Tarrasch","2015-01-20 13:44:56","closed","1","Tarrasch","2015-01-20 14:01:28"
"612","erikbern","2015-01-19 23:44:59","closed","2","",""
"611","erikbern","2015-01-18 19:51:11","closed","1","erikbern","2015-01-18 19:56:42"
"610","hblanks","2015-01-18 19:22:04","closed","1","erikbern","2015-01-18 19:47:19"
"609","erikbern","2015-01-18 05:31:30","closed","3","erikbern","2015-01-18 18:18:02"
"608","DrAA","2015-01-16 19:02:56","closed","2","erikbern","2015-01-20 12:34:45"
"607","erikbern","2015-01-16 15:50:52","closed","3","erikbern","2015-01-16 17:51:05"
"606","DrAA","2015-01-16 13:52:50","closed","2","",""
"605","Tarrasch","2015-01-16 10:23:37","closed","4","Tarrasch","2015-01-27 16:53:41"
"604","Tarrasch","2015-01-15 15:54:12","closed","1","Tarrasch","2015-01-21 15:01:47"
"603","Tarrasch","2015-01-15 15:48:47","closed","1","erikbern","2015-01-15 16:27:53"
"602","Tarrasch","2015-01-15 13:22:41","closed","1","erikbern","2015-01-15 14:10:18"
"601","erikbern","2015-01-14 19:48:36","closed","2","Tarrasch","2015-01-15 10:41:06"
"600","erikbern","2015-01-14 16:10:26","closed","0","",""
"599","ulzha","2015-01-13 15:05:32","closed","1","ulzha","2015-01-15 07:49:35"
"598","gouthambs","2015-01-12 23:59:00","closed","1","erikbern","2015-01-13 00:25:23"
"597","erikbern","2015-01-12 22:31:20","closed","1","erikbern","2015-01-12 23:08:00"
"596","gouthambs","2015-01-12 20:35:54","closed","1","erikbern","2015-01-12 21:08:47"
"594","RobCherry","2015-01-12 15:46:09","closed","1","Tarrasch","2015-01-15 10:29:31"
"593","gouthambs","2015-01-08 05:51:14","closed","9","erikbern","2015-01-12 12:35:03"
"591","dawsbot","2015-01-02 06:12:07","closed","0","",""
"590","jcrobak","2014-12-31 21:09:34","closed","1","erikbern","2015-01-08 12:56:17"
"589","jcrobak","2014-12-31 21:06:29","closed","1","erikbern","2015-01-08 12:56:34"
"588","erikbern","2014-12-29 14:50:14","closed","0","",""
"587","berkerpeksag","2014-12-29 06:48:08","closed","0","erikbern","2014-12-29 14:45:33"
"585","daveFNbuck","2014-12-26 20:07:19","closed","1","erikbern","2014-12-29 14:45:18"
"584","daveFNbuck","2014-12-23 23:30:57","closed","1","erikbern","2015-01-09 09:08:30"
"583","berkerpeksag","2014-12-22 20:41:03","closed","0","erikbern","2014-12-28 00:35:07"
"582","srirampmalladi","2014-12-19 02:42:59","closed","1","erikbern","2014-12-28 00:48:04"
"581","hblanks","2014-12-19 00:03:09","closed","1","erikbern","2014-12-28 00:35:41"
"580","hui-zheng-hs","2014-12-18 19:20:42","closed","1","erikbern","2014-12-28 00:46:51"
"579","majj","2014-12-14 13:22:05","closed","2","erikbern","2014-12-15 04:30:43"
"577","wwken","2014-12-13 06:00:27","closed","2","",""
"576","daveFNbuck","2014-12-12 04:39:00","closed","1","Tarrasch","2014-12-12 08:33:29"
"575","daveFNbuck","2014-12-12 04:21:53","closed","1","erikbern","2014-12-12 22:31:43"
"574","daveFNbuck","2014-12-12 04:14:26","closed","1","erikbern","2014-12-12 05:39:45"
"573","berkerpeksag","2014-12-12 02:59:05","closed","0","Tarrasch","2014-12-12 07:01:24"
"572","daveFNbuck","2014-12-12 01:37:25","closed","1","erikbern","2014-12-12 16:50:28"
"570","daveFNbuck","2014-12-11 23:12:12","closed","2","",""
"569","daveFNbuck","2014-12-11 22:01:29","closed","1","erikbern","2014-12-28 00:47:35"
"568","interskh","2014-12-11 02:34:03","closed","1","erikbern","2014-12-12 16:50:43"
"567","erikbern","2014-12-10 17:06:32","closed","9","erikbern","2014-12-11 00:19:56"
"566","erikbern","2014-12-10 00:48:29","closed","0","erikbern","2014-12-10 17:03:36"
"565","daveFNbuck","2014-12-09 23:27:08","closed","1","erikbern","2014-12-10 23:46:58"
"564","berkerpeksag","2014-12-09 01:47:47","closed","0","erikbern","2014-12-09 13:23:43"
"563","berkerpeksag","2014-12-09 01:42:25","closed","0","Tarrasch","2014-12-09 07:27:31"
"562","Tarrasch","2014-12-08 20:15:33","closed","0","Tarrasch","2014-12-08 21:43:44"
"561","ysagal","2014-12-08 16:03:03","closed","1","erikbern","2014-12-08 16:20:00"
"560","Tarrasch","2014-12-08 10:19:28","closed","1","erikbern","2014-12-08 12:37:09"
"559","berkerpeksag","2014-12-07 02:13:01","closed","0","Tarrasch","2014-12-07 17:16:18"
"557","Tarrasch","2014-12-05 14:35:04","closed","1","Tarrasch","2014-12-07 21:18:53"
"556","DrAA","2014-12-04 17:29:22","closed","2","erikbern","2014-12-04 22:20:03"
"555","drincruz","2014-12-04 14:50:18","closed","1","Tarrasch","2014-12-04 18:12:12"
"554","berkerpeksag","2014-12-04 12:46:44","closed","0","erikbern","2014-12-04 14:27:30"
"553","berkerpeksag","2014-12-04 12:28:10","closed","0","erikbern","2014-12-08 12:37:27"
"552","berkerpeksag","2014-12-04 12:08:42","closed","0","erikbern","2014-12-04 12:24:56"
"551","Tarrasch","2014-12-03 14:44:01","closed","1","erikbern","2014-12-04 03:19:14"
"550","berkerpeksag","2014-12-03 09:55:36","closed","0","erikbern","2014-12-08 12:37:59"
"549","berkerpeksag","2014-12-03 09:49:25","closed","0","Tarrasch","2014-12-04 09:20:34"
"548","zhang01GA","2014-11-28 01:02:59","closed","9","",""
"547","freider","2014-11-27 13:22:35","closed","3","",""
"546","pfhayes","2014-11-26 23:14:41","closed","1","Tarrasch","2014-12-07 16:43:09"
"545","erikbern","2014-11-25 23:41:20","closed","1","",""
"544","sajanalexander","2014-11-23 23:41:19","closed","1","erikbern","2014-11-25 00:37:14"
"543","jeremykarn","2014-11-23 17:48:37","closed","41","",""
"541","daveFNbuck","2014-11-21 01:57:10","closed","1","erikbern","2014-11-26 20:57:21"
"540","daveFNbuck","2014-11-21 01:31:35","closed","1","erikbern","2014-12-08 20:59:14"
"539","joshk","2014-11-20 21:15:34","closed","2","erikbern","2014-11-21 13:41:30"
"538","anyman","2014-11-18 11:10:07","closed","1","Tarrasch","2014-11-18 13:00:37"
"537","jalkjaer","2014-11-18 11:03:06","closed","2","erikbern","2014-11-20 16:54:48"
"536","anyman","2014-11-17 14:02:48","closed","1","",""
"535","anyman","2014-11-17 13:45:40","closed","1","Tarrasch","2014-11-17 13:46:40"
"534","andpol","2014-11-13 21:30:46","closed","1","erikbern","2014-11-20 16:53:35"
"533","anyman","2014-11-13 17:29:58","closed","0","",""
"532","dvxam","2014-11-10 16:12:39","closed","1","erikbern","2014-11-18 13:50:07"
"530","Tarrasch","2014-11-08 17:38:37","closed","2","",""
"529","Tarrasch","2014-11-08 17:01:05","closed","1","erikbern","2014-11-09 18:27:08"
"528","Tarrasch","2014-11-08 16:22:06","closed","3","erikbern","2014-11-20 20:47:50"
"527","Tarrasch","2014-11-07 08:56:35","closed","1","erikbern","2014-11-07 13:55:04"
"526","Tarrasch","2014-11-07 08:36:24","closed","3","Tarrasch","2014-11-08 16:29:19"
"525","Tarrasch","2014-11-06 12:34:18","closed","1","erikbern","2014-11-06 13:53:53"
"524","Tarrasch","2014-11-06 12:28:47","closed","1","Tarrasch","2014-11-06 14:41:19"
"523","Tarrasch","2014-11-06 10:28:33","closed","1","Tarrasch","2014-11-06 11:08:43"
"522","Tarrasch","2014-11-05 16:22:41","closed","2","Tarrasch","2014-11-10 20:07:41"
"518","ulzha","2014-11-03 10:16:48","closed","1","ulzha","2014-11-11 11:34:35"
"517","mikepii","2014-10-30 22:05:03","closed","1","",""
"516","hydrogen18","2014-10-30 21:34:30","closed","3","erikbern","2014-11-01 17:21:07"
"515","ddaniels888","2014-10-30 16:51:51","closed","1","erikbern","2014-11-05 15:26:39"
"513","daveFNbuck","2014-10-27 21:21:47","closed","1","erikbern","2014-11-10 19:48:59"
"512","ziky90","2014-10-22 17:16:40","closed","2","erikbern","2014-11-07 15:35:04"
"510","anyman","2014-10-21 08:25:02","closed","1","erikbern","2014-11-03 20:37:30"
"509","daveFNbuck","2014-10-20 23:52:07","closed","1","erikbern","2014-10-23 22:52:03"
"508","nailor","2014-10-20 11:43:34","closed","1","Tarrasch","2014-10-20 13:30:01"
"507","nailor","2014-10-17 16:21:40","closed","1","erikbern","2014-10-18 17:12:09"
"505","liquid-sky","2014-10-17 14:13:05","closed","1","erikbern","2014-10-17 15:38:25"
"504","danielfrg","2014-10-16 21:34:37","closed","0","erikbern","2014-11-17 13:23:36"
"503","daveFNbuck","2014-10-16 18:04:16","closed","1","erikbern","2014-10-16 18:18:59"
"501","tommyengstrom","2014-10-16 14:06:27","closed","1","erikbern","2014-10-18 17:18:49"
"500","tommyengstrom","2014-10-16 13:21:55","closed","4","erikbern","2014-10-16 14:17:42"
"499","daveFNbuck","2014-10-15 21:01:37","closed","1","erikbern","2014-10-16 01:50:21"
"497","Tarrasch","2014-10-15 14:55:47","closed","1","Tarrasch","2014-10-16 09:41:59"
"496","daveFNbuck","2014-10-13 21:01:04","closed","1","erikbern","2014-10-14 02:05:22"
"495","ivuk","2014-10-13 19:22:26","closed","0","erikbern","2014-10-13 23:18:30"
"494","daveFNbuck","2014-10-13 17:58:16","closed","1","erikbern","2014-10-13 23:23:09"
"493","daveFNbuck","2014-10-10 16:57:44","closed","1","erikbern","2014-10-10 18:04:24"
"492","liquid-sky","2014-10-10 14:07:14","closed","1","erikbern","2014-10-10 15:33:56"
"491","mrchoey","2014-10-09 20:29:37","closed","1","",""
"490","daveFNbuck","2014-10-08 22:59:57","closed","1","erikbern","2014-10-09 00:21:19"
"489","daveFNbuck","2014-10-07 21:54:59","closed","1","erikbern","2014-10-08 15:10:43"
"488","daveFNbuck","2014-10-07 21:33:29","closed","1","erikbern","2014-10-07 22:00:25"
"487","daveFNbuck","2014-10-07 19:47:40","closed","1","erikbern","2014-10-07 20:59:40"
"486","jcrobak","2014-10-04 21:43:35","closed","1","Tarrasch","2014-10-12 19:37:10"
"485","jcrobak","2014-10-04 21:39:50","closed","1","erikbern","2014-10-05 20:23:41"
"484","interskh","2014-10-04 01:13:32","closed","1","erikbern","2014-10-06 17:10:09"
"483","tconklin","2014-10-03 19:51:00","closed","2","erikbern","2014-10-05 20:26:19"
"482","daveFNbuck","2014-10-03 00:33:33","closed","1","erikbern","2014-10-15 18:09:46"
"481","daveFNbuck","2014-10-02 21:48:57","closed","1","erikbern","2014-10-09 00:22:55"
"480","ulzha","2014-10-02 12:57:02","closed","1","erikbern","2014-10-30 15:17:44"
"479","erikbern","2014-09-30 12:39:21","closed","1","Tarrasch","2015-03-03 21:25:42"
"478","Tarrasch","2014-09-30 12:06:59","closed","1","freider","2014-09-30 12:18:26"
"477","freider","2014-09-30 09:52:02","closed","1","Tarrasch","2014-09-30 11:33:15"
"476","Tarrasch","2014-09-30 09:06:45","closed","2","",""
"475","Tarrasch","2014-09-29 12:36:25","closed","1","Tarrasch","2014-09-29 14:59:16"
"474","erikbern","2014-09-25 23:08:25","closed","1","erikbern","2014-09-25 23:13:13"
"473","erikbern","2014-09-25 15:07:12","closed","1","erikbern","2014-09-25 22:48:55"
"472","sisidra","2014-09-25 14:25:49","closed","4","erikbern","2014-09-26 12:44:37"
"471","erikbern","2014-09-25 14:22:18","closed","1","",""
"470","freider","2014-09-25 12:07:27","closed","1","erikbern","2014-09-25 12:47:35"
"469","erikbern","2014-09-25 11:01:33","closed","1","erikbern","2014-09-25 12:46:43"
"467","daveFNbuck","2014-09-23 22:16:48","closed","1","",""
"465","daveFNbuck","2014-09-23 17:39:45","closed","1","",""
"464","vishalrp","2014-09-23 17:39:33","closed","2","erikbern","2014-09-25 15:10:32"
"463","ulzha","2014-09-23 10:43:54","closed","1","ulzha","2014-09-23 11:24:26"
"462","daveFNbuck","2014-09-23 00:24:09","closed","1","erikbern","2014-10-03 12:25:38"
"461","daveFNbuck","2014-09-22 22:59:34","closed","1","erikbern","2014-10-02 20:24:08"
"460","daveFNbuck","2014-09-22 20:49:24","closed","1","erikbern","2014-09-23 09:31:01"
"458","daveFNbuck","2014-09-19 22:39:39","closed","1","erikbern","2014-09-20 03:50:04"
"457","Tarrasch","2014-09-19 13:41:43","closed","1","erikbern","2014-09-19 16:03:02"
"456","Tarrasch","2014-09-19 13:38:02","closed","2","erikbern","2014-09-22 12:12:15"
"455","Tarrasch","2014-09-19 13:37:14","closed","2","erikbern","2014-09-22 12:12:28"
"454","brianhw","2014-09-18 22:31:38","closed","2","erikbern","2014-09-22 12:11:54"
"453","daveFNbuck","2014-09-18 21:50:23","closed","1","erikbern","2014-09-19 11:08:30"
"452","erikbern","2014-09-17 18:09:46","closed","1","erikbern","2014-09-18 14:53:22"
"450","jeremykarn","2014-09-16 12:30:52","closed","1","",""
"448","daveFNbuck","2014-09-12 22:04:01","closed","1","erikbern","2014-09-15 20:50:22"
"447","daveFNbuck","2014-09-12 20:08:08","closed","1","erikbern","2014-09-12 22:01:12"
"446","erikbern","2014-09-12 19:07:20","closed","1","erikbern","2014-10-08 14:45:53"
"445","daveFNbuck","2014-09-12 18:49:14","closed","2","erikbern","2014-09-19 19:54:13"
"444","daveFNbuck","2014-09-12 00:35:07","closed","2","erikbern","2014-09-17 18:01:14"
"442","erikbern","2014-09-10 13:24:08","closed","1","erikbern","2014-09-10 17:50:36"
"441","Tarrasch","2014-09-10 07:32:11","closed","1","erikbern","2014-09-10 10:41:30"
"440","erikbern","2014-09-09 21:59:41","closed","1","erikbern","2014-09-10 10:35:41"
"439","tommyengstrom","2014-09-09 19:47:08","closed","2","erikbern","2014-09-09 21:57:01"
"438","erikbern","2014-09-09 14:18:43","closed","1","erikbern","2014-09-09 15:18:09"
"437","freider","2014-09-09 13:16:24","closed","1","erikbern","2014-09-10 16:40:40"
"433","hwrdprkns","2014-09-08 19:29:07","closed","1","freider","2014-09-23 09:14:02"
"432","hwrdprkns","2014-09-08 19:12:37","closed","2","",""
"431","Tarrasch","2014-09-08 13:40:48","closed","1","erikbern","2014-09-08 14:04:20"
"429","daveFNbuck","2014-09-08 04:13:26","closed","1","",""
"428","jcrobak","2014-09-07 20:30:34","closed","1","erikbern","2014-09-17 18:16:04"
"427","jcrobak","2014-09-07 20:20:07","closed","2","erikbern","2014-09-08 01:06:01"
"425","freider","2014-09-05 14:09:49","closed","1","erikbern","2014-09-05 15:21:43"
"424","tommyengstrom","2014-09-04 21:54:45","closed","10","erikbern","2014-09-24 08:56:25"
"423","erikbern","2014-09-02 16:33:09","closed","1","",""
"422","Tarrasch","2014-09-02 12:02:57","closed","1","Tarrasch","2014-09-02 19:37:47"
"421","erikbern","2014-09-01 15:18:50","closed","1","erikbern","2014-09-02 12:41:39"
"419","erikbern","2014-08-31 20:56:13","closed","1","erikbern","2014-09-04 16:00:08"
"418","erikbern","2014-08-31 02:41:15","closed","0","erikbern","2014-08-31 20:53:01"
"417","freider","2014-08-29 14:47:07","closed","1","freider","2014-08-29 14:49:04"
"416","jackdwyer","2014-08-29 02:04:26","closed","0","erikbern","2014-09-04 16:00:30"
"415","erikbern","2014-08-29 00:34:54","closed","0","erikbern","2014-08-31 02:37:18"
"414","erikbern","2014-08-28 17:49:26","closed","1","erikbern","2014-08-28 17:52:43"
"413","erikbern","2014-08-28 14:35:48","closed","1","erikbern","2014-08-29 16:06:54"
"411","f355","2014-08-28 08:33:45","closed","3","erikbern","2014-09-01 16:50:17"
